恶人报喜,2016,2754.4
猿创世界之熊孩子部落,2016,85.7
鼠来宝4：萌在囧途,2016,6267.3
小小校长,2016,7.8
欲链迷情,2016,–
功夫熊猫3,2016,100200.4
我的“狐朋狗友”,2016,74.6
致我们终将到来的爱情,2016,805.3
蒸发太平洋,2016,3504.8
风口青春,2016,4.9
非同小可,2016,5.2
过年好,2016,5404.8
西游记之孙悟空三打白骨精,2016,120101.7
澳门风云3,2016,111818.8
年兽大作战,2016,3451.2
美人鱼,2016,339211.8
断片儿,2016,1.3
奔爱,2016,4751.6
谋杀似水年华,2016,1349.8
我最好朋友的婚礼,2016,3745.3
高跟鞋先生,2016,12996.7
天降,2016,–
火影忍者剧场版：博人传,2016,10322.2
青蛙王国之冰冻大冒险,2016,434.3
夺命枪火,2016,182.8
卧虎藏龙：青冥宝剑,2016,25625.3
致命怪谈,2016,113.2
恭喜发财之谈钱说爱,2016,277.1
多多岛之迷失宝藏,2016,1796.7
诡娃,2016,525.6
当我们年轻的时候,2016,30.6
圣斗士星矢:圣域传说,2016,3787.1
末日迷踪,2016,3539.9
叶问3,2016,77028.9
谍影特工,2016,2956.3
地心营救,2016,2347.7
你是不是我的爱人,2016,8.8
疯狂动物城,2016,153033.4
爱情麻辣烫之情定终身,2016,1735
哪一天我们会飞,2016,502.2
同城邂逅,2016,121
箭士柳白猿,2016,332.4
灯塔下的恋人,2016,20.7
我不是王毛,2016,268.8
笨贼别跑,2016,397
床下有人3,2016,926.9
神战：权力之眼,2016,23541.9
哑孩儿,2016,–
不速之客,2016,382.4
寻找心中的你,2016,53.7
飞鹰艾迪,2016,670.5
女汉子真爱公式,2016,6338.2
洛杉矶捣蛋计划,2016,898.2
情比山高,2016,2.6
恐怖禁忌之红旗袍,2016,387.2
荒野猎人,2015,37740.1
蝙蝠侠大战超人,2016,61908.2
缘份,1984,1391.7
半熟少女,2016,232.9
回乡逗儿,2016,44.2
喜乐长安,2016,171.3
恐怖将映,2016,607.2
白毛女,2016,587.6
假装看不见之电影大师,2016,9.2
一夜危机,2016,6.9
我的特工爷爷,2016,32443.8
火锅英雄,2016,37054.2
灵偶契约,2016,1688.9
轩辕大帝,2016,151.8
蜜丝炸弹,2016,–
睡在我上铺的兄弟,2016,12782.3
太空熊猫英雄归来,2016,641.8
摩尔庄园3：魔幻列车大冒险,2016,1063.8
我的老婆是明星,2016,147.8
伦敦陷落,2016,33981
午夜寻访录,2016,104.2
小角色,2016,3.5
隔壁惊魂,2016,104.5
垫底辣妹,2016,3757.9
奇幻森林,2016,97935.3
不朽的时光,2016,72.8
纽约纽约,2016,955.2
废柴特工,2016,1993.8
冰河追凶,2016,4320
猫脸老太太,2016,586.1
国家利益,2016,71.8
情花谷,2016,17
失眠男女,2016,223.8
我的1000万,2016,19.5
女神时代,2016,22.2
恐怖照相机,2016,133.9
猎神：冬日之战,2016,10632.2
我的新野蛮女友,2016,3419.2
谁的青春不迷茫,2016,17990.4
刑警兄弟,2016,3026.6
魔宫魅影,2016,8843.9
梦想合伙人,2016,8101.4
北京遇上西雅图2,2016,78678.1
大唐玄奘,2016,3303.2
阿里巴巴：所罗门封印,2016,619
马小乐之玩具也疯狂,2016,742.3
青蛙总动员,2016,1009
风铃上的卡片,2016, –
美国队长3,2016,124626.6
百鸟朝凤,2013,8691.2
判我有罪,2016,865.9
布基兰,2016,5.3
妄想症,2016,164
男神抱抱,2016,31.5
雏鸟的天空,2016,2.7
幻体：续命游戏,2016,3565.3
再见，在也不见,2016,1148.1
超脑48小时,2016,10355.2
别开门,2016,41.6
笔仙诡影,2016,733.6
谎言大爆炸,2016,88
购物女王,2016,27.1
愤怒的小鸟,2016,51393.7
分歧者3：忠诚世界,2016,12208.2
夜孔雀,2016,3318.1
钢刀,2016,939.6
708090之深圳恋歌,2016,42.7
死亡笔记,2016,368.8
整形师·脸,2016,307.4
在雨中,2016,0.8
爱丽丝梦游仙境2,2016,38712.9
山那边有匹马,2016,26.7
妖医,2016,876.1
糖果世界大冒险,2016,506
小蚂蚁之环球大冒险,2016,110.8
蜜月酒店杀人事件,2016,762.2
水果宝贝之水果总动员,2016,392.6
冬天里的春天,2016, –
反转星球,2016, –
斗龙战士之星印罗盘,2016,620
动植物大战,2016,144.8
X战警：天启,2016,80284
记忆碎片,2016,361.2
提款机,2016,17.1
死亡游戏,2016,551.9
魔兽,2016,147214.9
泰迪熊之玩具大战,2016,731.2
我们毕业啦,2016,291.9
筷仙,2016,1082.6
海底总动员2,2016,25420.8
当流星划过天际,2016,515.9
练胆儿,2016,23.9
山花烂漫时,2016,11.2
我叫MT之山口山战记,2016,1216.3
海洋之恋,2016,56.1
南口1937,2016,168.8
三人行,2016,10044.5
大火种,2016,1044.3
独立日：卷土重来,2016,50320.6
近在咫尺的爱恋,2016,193.6
惊天魔盗团2,2016,63891.4
育婴室,2016,805.2
赏金猎人,2016,21346.3
魔轮,2016,784.2
终极胜利,2016,106.1
党的女儿尹灵芝,2016,74.2
恐怖笔记,2016,260.3
绝战,2016,61.4
古田会议,2016,108.2
丑小鸭历险记,2016,432.2
忍者神龟2：破影而出,2016,39356.3
大鱼海棠,2016,56520.2
寒战2,2016,67820.3
致青春·原来你还在这里,2016,33679
冬,2016,30.3
张震讲故事之合租屋,2016,442.8
发条城市,2016,1104.6
摇滚藏獒,2016,3964.6
再生之乐,2016,37.3
路边野餐,2016,646.6
惊天大逆转,2016,7864.8
超级保镖,2016,551.8
快手枪手快枪手,2016,5348.8
陆垚知马俐,2016,19206.6
笔仙撞碟仙,2016,522.6
超能太阳鸭,2016,1874.5
泰山归来：险战丛林,2016,30610.5
绝地逃亡,2016,88940.1
泡沫之夏,2016,811.2
少年师爷之大禹宝藏,2016,154.9
巴霍巴利王：开端,2016,749.7
天亮之前,2016,3640
哆啦A梦：新·大雄的日本诞生,2016,10361
刺猬小子之天生我刺,2016,823.4
恐怖爱情故事之死亡公路,2016,74.1
魔都凶音,2016,414.8
老阿姨,2016,1111.7
红色警戒999,2016,708.7
六弄咖啡馆,2016,654.5
封神传奇,2016,28394.3
宝贝当家,2016,1527.7
神秘世界历险记3,2016,6545.9
催命符,2016,237.1
情况不妙,2016,886.6
毒中毒,2016,19.5
爱宠大机密,2016,38923.4
龙拳小子,2016,495.5
盗墓笔记,2016,100441.4
夏有乔木 雅望天堂,2016,15640.7
古曼,2016,363.2
谎言西西里,2016,1807.3
使徒行者,2016,60625.6
海洋之歌,2016,1552.4
我们诞生在中国,2016,6653.8
危城,2016,16737.4
微微一笑很倾城,2016,27583.5
那件疯狂的小事叫爱情,2016,3659.2
诺亚方舟漂流记,2016,1238.5
岛囧,2016,4
火海凌云,2016,3078.7
精灵王座,2016,2502.4
七月半2：前世今生,2016,709.3
诡咒,2016,6.5
终极硬汉,2016,492.2
新大头儿子小头爸爸2,2016,9021.1
吉祥宝宝之我是食神,2016,30.2
一棵心中的许愿树,2016,4.4
他是龙,2016,6015
谍影重重5,2016,44710.7
冰川时代5：星际碰撞,2016,44727.7
天使请吻我,2016,2.3
低碳爱情,2016,0.9
疯狂的疯狂,2016,2.9
惊天绑架团,2016,1354.7
爸爸的木房子,2016,9.8
喊·山,2016,87.8
在世界中心呼唤爱,2016,1106
花样厨神,2016,241.7
幸运是我,2016,96.2
诡新娘,2016,399.6
白雪公主和三只小猪,2016,177
爱在星空下,2016,171.1
换个活法,2016,7.1
寄生兽,2016,4834.4
星际迷航3：超越星辰,2016,44097.7
铁拳,2016,786.9
我们的十年,2016,4408.5
蹴鞠,2016, –
小魔仙之黑魔法来袭,2016,53.3
夜半哭声,2016,229.5
玩命剧组,2016,11
长江图,2016,326.6
九条命,2016,11204.2
鲨滩,2016,10171.6
魔法老师,2016,827.8
黑海夺金,2016,225.8
为爱放手,2016,45.4
奇葩追梦,2016,48.9
荒村凶间,2016,343.1
夜魔人,2016,23.8
蜜月计划,2016, –
麦兜响当当,2016,7061.6
丝路英雄·云镝,2016,61.6
追凶者也,2016,13589.7
七月与安生,2016,16694.9
大话西游3,2016,36593.3
反贪风暴2,2016,20907.1
我的战争,2016,3607.2
麦兜·饭宝奇兵,2016,1896
爱的“蟹”逅,2016,43.8
一条叫王子的狗,2016,70.8
神兽金刚之青龙再现,2016,722.2
击战,2016,85.8
将离草,2016,0.6
巴黎危机,2016,1446.1
234说爱你,2016,248
逗鸟外传：萌宝满天飞,2016,7773.8
诡梦凶铃,2016,319.4
心灵解码,2016,18
樱桃小丸子：来自意大利的少年,2016,2588.7
谁的青春不热血之深流不息,2016,15.3
凤凰谷,2016,22.5
三个孬家伙,2016,15
地球四季,2016,497.4
从你的全世界路过,2016,81419.5
爵迹,2016,38287.8
爱的钟声,2016,0.7
湄公河行动,2016,118417.4
幽灵医院,2016,485.2
新木偶奇遇记,2016,56.5
王牌逗王牌,2016,26027.1
我是哪吒,2016,972.9
铠甲勇士捕王,2016,1857.9
疯狂丑小鸭,2016,642.2
鲁滨逊漂流记,2016,5364.1
新东方神娃,2016,26.1
爱情不等式,2016,5.1
那年我对你的承诺,2016,22.1
宾虚,2016,1748.6
黑处有什么,2016,760.6
圆梦巨人,2016,14324.6
爱上处女座,2016,8.6
暗杀游戏,2016,2109.1
小熊的夏天,2016,13.5
勇士,2016,3281.9
心语阳光,2016,2.3
T台魔王,2016,8.6
爱神箭,2016,60.8
四渡赤水,2016,10.5
惊天破,2016,11431.1
机械师2：复活,2016,33890.6
侠探杰克：永不回头,2016,6111.7
凶手还未睡,2016,215.2
热血雷锋侠之激情营救,2016,63.1
怦·心跳,2016,1.9
夺路而逃,2016,249.3
龙珠Z：复活的弗利萨,2016,1099.8
但丁密码,2016,13430.8
驴得水,2016,17304.5
小明和他的小伙伴们,2016,1125.3
枕边有张脸2,2016,218.4
魔发精灵,2016,5477
钢铁骑士,2016,193
脑残粉,2016,153.3
我的圣途,2016,67.1
奇异博士,2016,75163.7
捉迷藏,2016,7144.9
盛先生的花儿,2016,63.1
一句顶一万句,2016,2089.7
蜡笔小新：梦境世界大突击,2016,2245.4
非常父子档,2016,676.7
恐怖笔记,2016,260.3
笑林足球,2016,86.8
不离不弃,2016,43.5
被劫持的爱情,2016,4.9
狱中惊魂,2016,32.8
邻家大贱谍,2016,1195.5
减法人生,2016,31.6
贫穷富爸爸,2016,532.9
比利·林恩的中场战事,2016,16515.8
航海王之黄金城,2016,10733
外公芳龄38,2016,6041.6
斋新编之画皮新娘,2016,452.4
兄弟之北漂歌手,2016,0.3
脱单宝典,2016,7.3
深海浩劫,2016,7266.4
红颜容,2016,1.1
我不是潘金莲,2016,48370.6
勇士之门,2016,2283.4
阿拉丁与神灯,2016,1695.6
辣警霸王花,2016,198.8
白云桥,2016,197.7
少年梦,2016,2.6
名侦探柯南：纯黑的恶梦,2016,3112.4
越囧,2016,40.9
神奇动物在哪里,2016,59169.9
我是处女座,2016,467.9
海洋奇缘,2016,22698.5
冲天火,2016,3616.1
最萌身高差,2016,619.3
怨灵地下室,2016,209.4
热土悲歌,2016,14.1
骆驼客:2之箭在弦,2016,1
夏威夷之恋,2016,215.8
间谍同盟,2016,3030.1
爱你的人,2016,96.6
你的名字。,2016,57672.5
佩小姐的奇幻城堡,2016,11839.1
三少爷的剑,2016,10072.9
老腔,2016,11.4
沙漠之心,2016,38.1
锅是铁,2016,7
极速之巅,2016,1554.1
超级快递,2016,6161.4
食人岛,2016,320
东宫皇子,2016,9.1
试睡员48小时,2016,4.2
血战钢锯岭,2016,42647.7
28岁未成年,2016,12936.3
球舞青春,2016, –
萨利机长,2016,6221.4
塔洛,2015,104.5
反黑行动组,2016,260.6
呆呆计划,2016,448.7
凄灵室,2016,185.4
牡丹仙子之皇帝诏曰,2016,19
先锋之那时青春,2016,8.1
流金,2016,3.1
长城,2016,117452
罗曼蒂克消亡史,2016,12296.5
我在故宫修文物,2016,642.9
少年,2016,1590.3
五女闹京城,2016,194.2
功夫四侠,2016,247.1
甜水谣,2016,0.4
大山里的春天,2016, –
求生者,2016,1
铁道飞虎,2016,69884.8
掠夺者,2016,438.5
有迹可循,2016,26.1
摆渡人,2016,48296.6
失心者,2016,38.9
绝对控制,2016,621.9
恋,2016,0.2
冒牌卧底,2016,2232.1
爸爸的3次婚礼,2016,94.4
情圣,2016,65854.1
难忘金银滩,2016,3
那年夏天你去了哪里,2016,3467.2
你好，疯子！,2016,1568.6
北极大冒险,2016,245.8
人鱼校花,2016,18.1
冰雪女皇之冬日魔咒,2016,3533.5
超级幼儿园,2016,209.5
我的第二次初恋,2017, –
单身日记：好孕来袭,2016,550.2
有家,2017,9
星球大战外传：侠盗一号,2016,47765.2
玩命直播,2016,1297.2
一路逆风,2017,327.4
一万公里的约定,2016,375.4
我们的青春不怕疼,2017,13.8
浪漫搭档,2016,5.5
恐怖理发店,2017,472.9
猪猪侠之英雄猪少年,2017,4420.9
辛巴达与美人鱼公主,2017,223.2
天空之眼,2015,1742.1
魔弦传说,2016,4388.5
我的诗篇,2015,306
太空旅客,2016,31448.9
少年巴比伦,2015,313.9
大卫贝肯之倒霉特工熊,2017,12625.2
逗逗迪迪之美梦年年,2017,35
超能龙骑侠,2017,299.5
蛋计划,2017,53.5
大魔法师孟兜兜,2017,22.9
心惊胆战,2015,214
缺失的爱,2017,5.3
老师也疯狂,2017,31.4
熊出没之奇幻空间,2017,52277
西游伏妖篇,2017,165692.2
大闹天竺,2017,75852.8
乘风破浪,2017,104913.3
健忘村,2017,1605.2
功夫瑜伽,2017,175343.3
了不起的菲丽西,2017,4024.2
东北往事之破马张飞,2017,10615.2
萤火奇兵,2017,799.4
极限特工：终极回归,2017,112797
决战食神,2017,12197.6
游戏规则,2017,10148.6
一树一树紫花开,2017,13.2
合约男女,2017,5954.6
欧爸的情人,2017,2.3
疯岳撬佳人,2017,6389.1
爱乐之城,2017,24793.5
完美有多美​,2017,841.2
欢乐好声音,2017,21626.7
上海王,2017,1363.6
血伞凶灵,2017,146.9
来自月亮的我,2017,34.7
三缺一,2017,4.5
生化危机6：终章,2017,111221.9
刺客信条,2017,16111.6
为爱担当,2017,6.3
丫丫的夏,2017,2.6
金刚狼3：殊死一战,2017,73184.8
一条狗的使命,2017,60824.2
乐高蝙蝠侠大电影,2017,4210.9
咱们分手吧,2017,1.4
惊魂绣花鞋,2017,592.9
帅位,2017,2.5
爱情对赌,2017,5.2
碟仙诡谭2,2017,1279.7
夜色撩人,2017,374.3
猫先生与猪小姐,2017, –
天才捕手,2016,1472.8
诡眼,2017,152.8
玛格丽特的春天,2017,704.5
最终幻想15：王者之剑,2017,2878.8
斗魂之熊孩子,2017,76.4
小阴谋大爱情,2017,24.6
毛丰美,2017,627.8
美女与野兽,2017,59180.9
走出尘埃,2017,12.3
滚出来，凶手,2017,6.8
通灵姐妹,2017,470.9
麦兜响当当,2009,8315.2
二宝闯江湖,2017,2.6
唤爱,2015,5.6
想得美,2017, –
八月,2017,433.3
金刚：骷髅岛,2017,114973.9
欢乐喜剧人,2017,6703.5
领袖1935,2017,103.4
八万里,2015,1.5
非凡任务,2017,15651.2
绑架者,2017,9567
嫌疑人X的献身,2017,40225.8
商界,2012,0.3
冰雪大作战,2015,4324.4
有完没完,2017,3743
怨灵宿舍之白纸女生,2017,268.2
攻壳机动队,2017,20272
一念无明,2016,940
六月与弓箭,2017,15.8
鸡飞狗跳,2017,8.5
麦兜·当当伴我心,2012,4895.4
点五步,2017,367.8
惊悚小说,2017,58.7
海角有个五店市,2017,9.7
大话西游之大圣娶亲,1995,18916.1
速度与激情8,2017,266869.7
怨灵宿舍之人偶老师,2017,119.9
指甲刀人魔,2017,450.6
玩命试爱,2017,11.3
爱情冻住了,2016,51.8
百鸟朝凤,2016,8695
傲娇与偏见,2017,12408
神秘家族,2017,1486.6
蓝精灵：寻找神秘村,2017,17313.2
窦娥奇冤,2017,445.6
血狼犬,2017,2510.7
恋恋有声,2017,9.8
我的青春永不逝,2017,2.3
和田玉传奇​,2017,545.9
喜欢你,2017,20990.6
记忆大师,2017,29176.9
春娇救志明,2017,17483.1
拆弹专家,2017,39920.2
午夜惊魂路,2017,232.5
灵狼传奇,2017,1144.5
摔跤吧！爸爸,2017,129657.6
银河护卫队2,2017,68521.4
咸鱼传奇,2017,17.1
海阔天空,2017, –
花腰恋歌,2017,2.2
麻烦家族,2017,3221.3
故乡面·参花情,2017, –
阿文的承诺,2017,0.9
亚瑟王：斗兽争霸,2017,5697
提着心吊着胆,2017,1365.3
超凡战队,2017,2999.3
毒。诫,2017,4016.3
以爱为名,2017,243.7
宝贝，再爱我一次,2017,11.1
20:16,2017,483.9
异星觉醒,2017,13558.7
抢红,2017,1620.4
不期而遇,2017,702.4
当怪物来敲门,2017,1451.5
美容针,2017,1003.5
小情书,2017,290
守护者：世纪战元,2017,2015
逆路,2017,4.2
放学后,2017,30.3
黑白照相馆,2017,7.2
诡异酒楼,2017,165.6
颠覆,2017,2
加勒比海盗5：死无对证,2017,117824.1
我的爸爸是国王,2017,1559.8
银河守卫队,2017,252.1
夏天19岁的肖像,2017,936
“吃吃”的爱,2017,2744.5
荡寇风云,2017,6503.4
临时演员,2017,1293.3
三只小猪2,2017,2456.7
超能兔战队,2015,175
摩尔庄园2：海妖宝藏,2012,2521.7
龙骑侠,2015,1072.1
潜艇总动员5：时光宝盒,2015,4600.5
哆啦A梦:大雄的南极冰冰凉大冒险,2017,14852
北极星,2017,2.5
功夫小兔侠,2017,137.3
红军小学,2017,12.6
神奇女侠,2017,60772.6
迷失Z城,2017,695.4
美好的意外,2017,1752.6
29+1,2017,155.2
凤凰街风雨,2017,1.1
小茜当家,2017,5.9
惊门,2017,91.5
梦幻佳期,2015,50.4
新木乃伊,2017,62233.3
我心雀跃,2017,46
异兽来袭,2017,1003.3
李雷和韩梅梅,2017,4056.7
碟仙之毕业照,2017,305.2
因为爱情,2017,225.1
此情此刻,2017,36.6
麦豆的夏天,2017,7.2
黄粱一梦,2017,1.1
谁知道,2017,5.3
麻辣学院,2017,72.6
失恋399年,2017,6.5
忠爱无言,2017,2544.4
内心引力,2016,139.2
漂洋过海来爱你,2017,29.4
爱情开始的地方之遇见,2017,5.2
六人晚餐,2017,227
艺术也疯狂,2017,40.8
我的青春你来过,2017,4.3
异形：契约,2017,30996.4
胡杨的夏天,2017,465.3
52赫兹，我爱你,2017,132.7
我们停战吧,2017,12.7
中国推销员,2017,1007.7
十七岁的雨季,2017,26.2
女人永远是对的,2017,183
重返·狼群,2017,3284.2
借眼,2017,470.6
冈仁波齐,2017,10004.3
雄师,2017,1713.1
缉枪,2017,1643.6
变形金刚5：最后的骑士,2017,154561.8
青春逗,2017,111.5
原谅他77次,2017,7484.5
我不做大哥好多年,2016,756.7
猪太狼的夏天,2017,1.4
反转人生,2017,6937.6
逆时营救,2017,20069.9
仙球大战,2017,978
撞邪31号,2017,234.6
冯梦龙传奇,2017,173.3
再见时光,2017,12.4
不败雄心,2017,1.2
宽恕,2017,7.1
血战湘江,2017,7285.8
海鹰战警,2017,24.1
乡关何处,2017,217.4
明月几时有,2017,6283.5
牧野传奇,2017,6.3
与君相恋100次,2017,1343.2
京城81号2,2017,21802.9
神偷奶爸3,2017,103780.4
绝世高手,2017,10086
秘果,2017,792
伊犁河谷,2013,13.3
青春逗,2017,319.2
北纬30度之爱,2017,11.1
梵蒂冈美术馆3D,2014,78
佛罗伦萨与乌菲兹美术馆3D,2015,83.2
青禾男高,2017,3030.5
苏州少年横漂记,2017,1.4
悟空传,2017,69653.3
大护法,2017,8759.8
喵星人,2017,4459.8
爱爱囧事2,2017,0.6
片甲不留,2017,17.7
山无棱 天地合,2017,5.2
深夜食堂2,2017,1387.3
绣春刀：修罗战场,2017,26569.2
闪光少女,2017,6466.2
父子雄兵,2017,12519.2
阿唐奇遇,2017,3037.4
谜域之噬魂岭,2017,91.1
战刀屠狼,2017,14.4
绿野仙踪之奥兹国奇幻之旅,2017,904.4
让爱活下去,2017,27.5
战狼2,2017,567868.8
建军大业,2017,40296.5
豆福传,2017,1590.5
大耳朵图图之美食狂想曲,2017,4247.6
玲珑井,2017, –
夜半凶铃,2017,213.1
神灵寨,2017,8.7
三生三世十里桃花,2017,53453.6
谁是球王,2017,98.3
龙之战,2017,5620.6
我是马布里,2017,889.2
大象林旺之一炮成名,2017,326.6
玩偶奇兵,2017,3129.3
原罪的羔羊,2017,11.7
诡井,2017,103.3
荒野加油站,2017,18.5
心理罪,2017,30387.7
侠盗联盟,2017,23687.2
鲛珠传,2017,11358.2
地球：神奇的一天,2017,4777.6
隐隐惊马槽,2017,4
二十二,2017,17037.1
杀破狼·贪狼,2017,52157.3
破·局,2017,6451
十万个冷笑话2,2017,13363.2
铁血残阳—在刺刀和藩篱下,2015,11.6
紫宅,2011,1054.5
我是谁的宝贝,2017,110.9
恐怖毕业照2,2017,243.7
皮绳上的魂,2017,326.6
赛尔号大电影6：圣者无敌,2017,10325.8
绝技情缘之艺魂,2017,53
顺德人家之合家欢,2017,8.6
星际特工：千星之城,2017,40919.8
极盗车神,2017,10871.3
赛车总动员3,2017,13704.7
海边的曼彻斯特,2016,817
胖女不愁嫁,2017,77.5
七天,2017,1.1
真爱禁区,2017,10
杜丽娘,2017, 5.3
一路向爱,2017,104.6
一家两口,2017,0.5
情迷意大利,2017,–
桃花梦,2017,0.8
茶盗,2017,2
租婚男女,2017,5.3
草原英雄小姐妹,2017,0.1
黑白迷宫,2017,3311.3
二次初恋,2017,2611.5
敦刻尔克,2017,33960.2
银魂,2017,8135.7
蜘蛛侠：英雄归来,2017,77413.8
声之形,2017,4450.4
失业生,2017,609.7
猪太狼的夏天,2017,1.6
诡域新娘,2017,375.4
蜜月计划,2017,55.5
逆生,2017,55.2
怪物岛,2017,483.3
乔乔的魔法,2017,1.9
爱廉说,2017,1.1
看不见的客人,2017,17240.3
猩球崛起3：终极之战,2017,73978.2
刀剑神域：序列之争,2017,5387.4
会痛的十七岁,2017,764.8
阿婆的槟榔,2017,3
旗袍先生,2017, –
纹身师,2017,38
这一刻，我要世界看见,2017,1.4
画室惊魂,2017,153.9
娘子军传奇,2017,43.1
理查大冒险,2017,233.5
王牌保镖,2017,13967
纯洁心灵·逐梦演艺圈,2017,226.3
谜证,2017,9.1
捍卫者,2017,1032.1
请勿靠近,2017,20.8
惊天解密,2017,385.5
遗忘空间,2017,13.8
天梯：蔡国强的艺术,2017,202.8
初恋时光,2017,9
托马斯大电影之了不起的比赛,2017,2129.7
魔都爱之十二星座,2017,8
疯狂旅程,2017,16.2
缝纫机乐队,2017,45671.2
空天猎,2017,31758.7
追龙,2017,57465.2
英伦对决,2017,53695.2
羞羞的铁拳,2017,220174.9
极致追击,2017,1754.5
昆塔：反转星球,2017,5035.5
钢铁飞龙之再见奥特曼,2017,4071.4
大熊猫传奇,2017,13.3
魔力果乐岛之拯救行动,2017,5.3
母亲的肖像,2017,11.2
光影之战,2017,5.7
那一场呼啸而过的青春,2017,874.8
怨灵2,2017,1142.8
天才枪手,2017,27065.5
回到火星,2017,959.1
大闹天宫,2012,5105.2
情遇曼哈顿,2017,1348.1
我的妈呀,2017,34.2
你往哪里跑,2017,99.5
笔仙咒怨,2017, –
十八洞村,2017,10692.4
我的爸爸是森林之王,2017,5606.3
了不起的小家伙们,2017,12.8
南哥,2017,10.4
六年，六天,2017,1146.2
时间去哪儿了,2017,841.6
王牌特工2：黄金圈,2017,47385.1
蝴蝶公墓,2017,333.2
火力全开,2017,240.1
恐怖电影院2,2017,265
咕噜咕噜美人鱼,2017,1390.7
胡杨的夏天,2017,464.8
大爱无言,2017,10.1
坑爹游戏,2017,178.9
镜头前的女人,2017,1.4
刺客2,2017,0.1
童话先生,2017,21.4
爱情邮局,2017,8.4
全球风暴,2017,43379.9
常在你左右,2017,4684.1
因为爱情,2017,225.1
银翼杀手2049,2017,7693.8
红剪花,2017,2
灵魂当铺之时间典当,2017, –
我的老兵爷爷,2017,0.5
雷神3：诸神黄昏,2017,74302.9
相爱相亲,2017,1824.2
密战,2017,7945.4
七十七天,2017,10361.7
我们全家不太熟,2017,9.8
识色，幸也,2017,48.3
宝贝特攻,2017,18.8
东方快车谋杀案,2017,23003.5
狂兽,2017,6774.1
烽火芳菲,2017,2944.4
天生不对,2017,2429.1
兄弟，别闹！,2017,1208.8
猪太狼的夏天,2017,28.2
精灵宝可梦：波尔凯尼恩与机巧,2017,2561.7
正义联盟,2017,69011
恐袭波士顿,2017,2105.5
暴雪将至,2017,2713.2
降魔传,2017,9165.1
深宫怨灵,2017,368.8
英雄本色,1986,3258.5
侗族大歌,2017,17
恋爱之瘾,2017,0.8
迷情N小时,2017,8.1
不成问题的问题,2017,777.1
追捕,2017,10598.1
引爆者,2017,5024.1
推理笔记,2017,1022.2
嘉年华,2017,2220.1
海阔天空,2017,0.7
寻梦环游记,2017,121183.1
刺杀盖世太保,2017,392.3
七月半3：灵触第七感,2017,292.2
炸裂青春,2017,83.7
灿烂这一刻,2017,42.5
女巫斗恶龙,2017,13.9
北纬二十八度,2017,30.6
垫底联盟,2017,429.8
星期8,2017,9.2
水晶争夺战,2017,1.7
你在哪,2017,204.7
烟花,2017,7859
至暗时刻,2017,3731.3
钟馗传奇之岁寒三友,2017,40.1
维京：王者之战,2017,1410.8
末日重启,2017,113.9
夺金四贱客,2017,353.4
笔仙咒怨,2017,579.6
相声大电影之我要幸福,2017,1784.7
这就是命,2017,5439.9
冒牌监护人之寻宝闹翻天,2017,198.4
巨额来电,2017,5581.4
勇往直前,2017,902.5
假如王子睡着了,2017,545.7
帕丁顿熊2,2017,20637.9
双面劫匪,2017,323.1
北平以北,2017,79.1
鲨海,2017,3869.4
至爱梵高·星空之谜,2017,6870.1
疯狂特警队,2017,497.4
金珠玛米,2017,185.4
逃离现场,2017,13
墨玉太极,2017,6.1
奇门遁甲,2017,29964
不倒侠,2017, –
热血时代,2017,3.5
爱的帕斯卡,2017,0.7
圣诞奇妙公司,2017,489.3
芳华,2017,142241.3
惊魂七夜,2017,84.6
妖猫传,2017,52998.2
心理罪之城市之光,2017,22406.2
机器之血,2017,30529.3
解忧杂货店,2017,22406.2
二代妖精之今生有幸,2017,29207.3
妖铃铃,2017,36292.9
远亲,2017,3.6
前任3：再见前任,2017,194049.4
咖啡风暴,2017,101
小猫巴克里,2017,1207.4
阳光夏令营,2017,5.6
咕噜咕噜美人鱼2,2017,1060.3
星球大战8：最后的绝地武士,2017,26782
醉佳导演,2018,4.4
我来过,2018,1.5
尼斯·疯狂的心,2015,12.6
只想好好和你在一起,2018,5
大世界,2018,261.8
无问西东,2018,75387.8
迷镇凶案,2018,567.3
勇敢者游戏：决战丛林,2018,49165.9
太空救援,2018,1684.9
卧底巨星,2018,3925.5
时空终点,2018,41.9
青蛙总动员,2016,1255.6
我的影子在奔跑,2018,33.7
芒刺,2018,4.4
英雄本色2018,2018,6299
第一夫人,2018,213
奇迹男孩,2018,19140.6
神秘巨星,2018,76662.3
谜巢,2018,4943.7
公牛历险记,2018,17187
天使的声音,2018,5.4
敦煌不了情,2018,24.7
大雪冬至,2018,28.1
移动迷宫3：死亡解药,2018,31510.1
绝命时钟2:22,2018,225.4
24小时：末路重生,2018,975.3
五度空间,2018,17.7
半个月亮,2018,1.8
麦兵兵之夺宝联“萌”,2018,594.9
我是哪吒,2016,993.9
梭哈人生,2018,10.8
马戏之王,2018,10114.7
时空偷渡少女,2018,139.8
毕业旅行笑翻天,2018,21.9
忌日快乐,2018,6120.8
南极之恋,2018,23418
盲·道,2018,44
莫斯科陷落,2018,230.5
小马宝莉大电影,2018,4675.1
金龟子,2018,2746.7
坏爸爸,2018,2445.4
狗狗的疯狂假期,2018,1057.6
小狗奶瓶,2018,160.8
余额不足,2018,34
莫名我就喜欢你,2018,1.2
我和“叛徒”老爸,2018,2.1
奔,2018,4
